entry_id,title,jurisdiction,year,text_quality,n_models,policy_type,binding_nature,c1_clarity,c2_resources,c3_authority,c4_accountability,c5_coherence,e1_framework,e2_rights,e3_governance,e4_operationalisation,e5_inclusion,capacity_score,ethics_score,overall_score,mean_spread,income_group,income_binary,region,region_code,gdp_pc,is_international,log_gdp_pc
8be8d69bdee4,Forecasting the Impact of Automation and the Technologies of the Fourth Industrial Revolution 4RI,Colombia,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,19700.0,False,9.88837391472608
0785f78b38c7,Building a Regulatory Ecosystem for AI,Colombia,2020.0,stub,3,Framework,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,Upper middle income,Developing,Latin America & Caribbean,LAC,19700.0,False,9.88837391472608
a218951ee4d7,Danish Centre for Clinical Artificial Intelligence (CAI-X),Denmark,2021.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,High income,High income,Europe & Central Asia,ECA,77600.0,False,11.25932270617131
12b96204f528,Co-ordination Bodies for AI Policy Implementation,Colombia,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,19700.0,False,9.88837391472608
b9ddc77c0aa5,Data Marketplace And Data Infrastructure - MOONSHOT,Colombia,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,19700.0,False,9.88837391472608
2174fac07c28,Civil Liability Regime for Artificial Intelligence,European Union,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,Unknown,,Unknown,,,True,
eca7347937e1,"Report on Safety and Liability Implications of Artificial Intelligence, the Internet of Things and Robotics",European Union,2020.0,stub,3,Report,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Unknown,,Unknown,,,True,
c769040e5211,White Paper on Artificial Intelligence,European Union,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Unknown,,Unknown,,,True,
df6562965d5d,Funding Priority: Digital Innovations for the Improvement of Patient-centred Care in Healthcare,Germany,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
486382faca0d,EURO HPC Supercomputer,Portugal,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
45ea3655cece,National Laboratory for AI,Costa Rica,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,25600.0,False,10.150347630467653
2994a02be062,Financing of Artificial Intelligence and Blockchain Technologies,European Union,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Unknown,,Unknown,,,True,
092a9189bf33,Public Data Portal,Hungary,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,44600.0,False,10.705489138008156
df07495cfe66,AI Strategy Recommendations by TELEM - the National Governmental Forum for R&D Infrastructure,Israel,2020.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Middle East & North Africa,MENA,58000.0,False,10.968198289528557
c492431b7934,Personal Data Protection Law,Egypt,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,Lower middle income,Developing,Middle East & North Africa,MENA,16000.0,False,9.680344001221918
49e3fa0daf71,National Plan for the Development of AI,Croatia,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,42500.0,False,10.657259354912508
01678fb569e0,AI Observatory and Forum,Czech Republic,2020.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,High income,High income,Europe & Central Asia,ECA,54200.0,False,10.900436187427738
3ae291b90014,AI Covid-19 response,India,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Lower middle income,Developing,South Asia,SA,10100.0,False,9.22029070282935
5581970103f5,PhD Scholarships for Technological Revolution and Digital Transformation,Chile,2020.0,thin,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,High income,High income,Latin America & Caribbean,LAC,33300.0,False,10.413312675968536
0cf9b8c4d251,LT.AI - Fostering AI and the Creation of Lithuanian Language Technological Resources for AI,Lithuania,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,High income,High income,Europe & Central Asia,ECA,51000.0,False,10.839580911706463
7c25809c4cb9,SupportGoWhere,Singapore,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
b5d6589b23d5,JUMPSTART,Singapore,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
3a9bdd77fb85,Guide to Job Redesign in the Age of AI,Singapore,2020.0,stub,3,Guideline,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
3c475ada883b,Road Traffic Act,Japan,2020.0,stub,3,Legislation,Hard law,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,52100.0,False,10.860920227741458
312f9efb6749,Italian AI Employment Case Law,Italy,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,57200.0,False,10.95430917736789
fe816d5ec28a,Illinois Artificial Intelligence Video Interview Act,United States,2020.0,thin,3,Legislation,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,North America,NAM,85300.0,False,11.35392973347977
5d2f40fea5ae,Executive Order on Promoting the Use of Trustworthy AI in Federal Government,United States,2020.0,stub,3,Executive Order,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,High income,High income,North America,NAM,85300.0,False,11.35392973347977
2a7f36ac1ff7,National Strategy for AI,Norway,2020.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,High income,High income,Europe & Central Asia,ECA,87900.0,False,11.383955083673268
d8e47ee6ee55,Portugal Guidelines on Telework Monitoring,Portugal,2020.0,thin,3,Guideline,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
b41bff985bb5,"Digital Economy Partnership Agreement (New Zealand, Singapore, Chile, and South Korea)",New Zealand,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,52200.0,False,10.86283777387073
acb52274289a,Chartered AI Engineer (TM),Singapore,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
ff619671fd9c,International Research Centre for AI under the auspices of UNESCO,Slovenia,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,55600.0,False,10.925938480238674
d9a9fb86cccb,Digital Uzbekistan - 2030,Uzbekistan,2020.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Lower middle income,Developing,Europe & Central Asia,ECA,11000.0,False,9.305650551780507
5230fe3bae8c,National Laboratory for AI,Costa Rica,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,25600.0,False,10.150347630467653
1423eec7e425,National Strategy for AI,Korea,2020.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,56700.0,False,10.945529489715843
fae2aa21a26f,The National Guidelines for AI Ethics,Korea,2020.0,stub,3,Guideline,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,56700.0,False,10.945529489715843
a881f71638c2,Korean New Deal,Korea,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,56700.0,False,10.945529489715843
98b7ea0e758c,"Digital Trust Framework, approved by Urgent Decree N. 007-2020",Peru,2020.0,stub,3,Executive Order,Hard law,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,16900.0,False,9.735068900911164
dcacb6e93e51,Breast Cancer Detection With AI,Türkiye,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,41900.0,False,10.643041105910228
769a232f3105,COVID-19 Detection with AI,Türkiye,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,41900.0,False,10.643041105910228
43908a67feb9,Türkiye Open Source Platform,Türkiye,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,41900.0,False,10.643041105910228
bb5f6ee0b90f,AI Institute,Serbia,2020.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,26900.0,False,10.19988156558993
6371a61fff9b,Turkish Natural Language Processing Project,Türkiye,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,41900.0,False,10.643041105910228
84d4930e7224,"National Strategy for Research, Innovation and Smart Specialisation 2021-2027",Romania,2020.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,High income,High income,Europe & Central Asia,ECA,43800.0,False,10.687389096364537
b5d5083c4120,Education Information Network,Türkiye,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,41900.0,False,10.643041105910228
42f82d2e866d,Centre for Fourth Industrial Revolution Türkiye,Türkiye,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,41900.0,False,10.643041105910228
334eb1921991,"OECD programme on AI in Work, Innovation, Productivity and Skills",OECD/GPAI,2020.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Unknown,,Unknown,,,True,
94388a894ca4,Strategy for the Development of AI in the Republic of Serbia for the Period 2020-2025,Serbia,2020.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,Upper middle income,Developing,Europe & Central Asia,ECA,26900.0,False,10.19988156558993
48decfd40a36,HPC Supercomputer,Bulgaria,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
fcb7bef2fa76,"Research on AI Technologies in Agriculture, Health Nutrition, Food Chain, and Rural Areas",Germany,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,68200.0,False,11.130199843831553
182b9430ec8d,LUMI Supercomputer,Finland,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,62200.0,False,11.03811027872727
f6b2aa912b60,OECD AI Policy Observatory (OECD.AI),OECD/GPAI,2020.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.9,Unknown,,Unknown,,,True,
c442bc9e7758,GlobalPolicy.AI,OECD/GPAI,2020.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7,Unknown,,Unknown,,,True,
8a8225f22769,Bulgarian Portal for Open Science (BPOS),Bulgaria,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
b8069e8299c8,Clean Forest Project,Portugal,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
7b0ef9c1d778,EuroCC Belgium,Belgium,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
c54990abdd9c,Méi Weed,Luxembourg,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,141000.0,False,11.856515169360305
091bf79650f2,National Competence Centre SLING,Slovenia,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,55600.0,False,10.925938480238674
0b9824ae40bf,WeedBot,Latvia,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,43400.0,False,10.678214720088496
7fe13093a061,Social Security Chatbot,Portugal,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
900665a817ff,National Competence Center for HPC (EuroCC),Croatia,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,42500.0,False,10.657259354912508
be9942af14e2,European Master for High Performance Computing (EUMaster4HPC),Luxembourg,2020.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,141000.0,False,11.856515169360305
427460cafc83,Concept for the Development of Artificial Intelligence,Ukraine,2020.0,thin,3,Concept,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,Lower middle income,Developing,Europe & Central Asia,ECA,16400.0,False,9.70503661381229
66bef31aaf49,AI for traffic management pilot project,Malta,2020.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,High income,High income,Europe & Central Asia,ECA,61000.0,False,11.018629143155449
13de963f7e13,Centre for AI and Cybersecurity,Croatia,2020.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,High income,High income,Europe & Central Asia,ECA,42500.0,False,10.657259354912508
04a9f2d4f67c,AI Cluster Bulgaria,Bulgaria,2020.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
0e2fca7a2fc8,Working Group on Artificial Intelligence,Poland,2020.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,47200.0,False,10.762149171573647
e435477a9fb9,Trilateral French-Japanese-German Research Projects on AI,France,2019.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,High income,High income,Europe & Central Asia,ECA,63000.0,False,11.05089000537367
5e5fbc05962d,Regulation And Standardisation Of Technology Acquisitions And/Or Development Of Management Support Computer Systems,Costa Rica,2019.0,stub,3,Regulation,Binding regulation,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,25600.0,False,10.150347630467653
8824360e4ca5,Common European Data Space,European Union,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Unknown,,Unknown,,,True,
5cce90243596,European Network for AI Excellence Centres,European Union,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Unknown,,Unknown,,,True,
92cd23b2cf3f,European High Performance Computing Joint Undertaking (EuroHPC JU),European Union,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Unknown,,Unknown,,,True,
c6aa6020fb10,Hellenic Ministry of Digital Governance,Greece,2019.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,High income,High income,Europe & Central Asia,ECA,42700.0,False,10.661954199216716
ae53390a7cc5,Artificial Intelligence for Law Enforcement and Community Safety (AiLECS) Lab,Australia,2019.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,65400.0,False,11.08827753744529
982d14452fbb,National Artificial Intelligence Resource Portal,India,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Lower middle income,Developing,South Asia,SA,10100.0,False,9.22029070282935
3ce5f3c61603,Canada-U.S. Innovation Partnership,Canada,2019.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,High income,High income,North America,NAM,60200.0,False,11.005427631296913
72983e1923d3,Framework on Ethical Guidelines,Belgium,2019.0,stub,3,Framework,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,68500.0,False,11.134589024250317
b926685071f0,Advisory Council on AI,Canada,2019.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,High income,High income,North America,NAM,60200.0,False,11.005427631296913
d126393e037a,Declaration on AI in the Nordic-Baltic Region,Estonia,2019.0,stub,3,Declaration,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,51500.0,False,10.849337086651827
116758c2e6ff,National Guidelines for Gene Therapy Product Development and Clinical Trials,India,2019.0,stub,3,Guideline,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Lower middle income,Developing,South Asia,SA,10100.0,False,9.22029070282935
2cdaffe9cf1d,Innovation Strategy of the Czech Republic,Czech Republic,2019.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,54200.0,False,10.900436187427738
e99b3a56cc35,Arab AI Working Group,Egypt,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Lower middle income,Developing,Middle East & North Africa,MENA,16000.0,False,9.680344001221918
60f2f721cc9e,AI National Policy,Chile,2019.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Latin America & Caribbean,LAC,33300.0,False,10.413312675968536
21e8bff97763,Lithuanian Artificial Intelligence Strategy: A Vision of the Future,Lithuania,2019.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,51000.0,False,10.839580911706463
a0b52d032951,National Ecosystem of Open Innovation,Mexico,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,24500.0,False,10.106428396532818
5aedf4a15b52,General Recommendations for Data Processing in AI of the Ibero-American Data Protection Network,Mexico,2019.0,stub,3,Guideline,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.3,Upper middle income,Developing,Latin America & Caribbean,LAC,24500.0,False,10.106428396532818
280bd7591014,Specific Guidelines for Compliance with the Principles and Rights that Govern the Protection of Personal Data in Artificial Intelligence Projects,Mexico,2019.0,stub,3,Guideline,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6,Upper middle income,Developing,Latin America & Caribbean,LAC,24500.0,False,10.106428396532818
d8fbdc7c9f79,TRANSCRIBE,Singapore,2019.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
dddfbc104e84,Governance Innovation: Redesigning Law and Architecture for Society 5.0,Japan,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,52100.0,False,10.860920227741458
036dc1a01c5c,Trilateral French-Japanese-German Research Projects on Artificial Intelligence,Japan,2019.0,stub,3,Program,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,52100.0,False,10.860920227741458
1d0ed936a2e6,AI Japan R&D Network,Japan,2019.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,52100.0,False,10.860920227741458
68debc9672a5,Location Recommendation Engine for New Investments Based on AI,Portugal,2019.0,good,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
a60096aa63dc,Data Factory,Sweden,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,72500.0,False,11.191341840842766
6c63ef797d35,Government Assignment on SMEs and Data as a Strategic Resource,Sweden,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,High income,High income,Europe & Central Asia,ECA,72500.0,False,11.191341840842766
f764eaab3264,Model AI Governance Framework,Singapore,2019.0,stub,3,Framework,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
11034eb5b074,Taxpayer Characterization Model - Taxpayer's Perspective,Portugal,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
64b5a061702f,Accelerated Initiative for Artificial Intelligence,Singapore,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,High income,High income,East Asia & Pacific,EAP,133700.0,False,11.803353763090035
3d38b16a23c6,Self-Service Dashboard for City Councils,Portugal,2019.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,46500.0,False,10.747207591575448
b85db3694e50,Regulatory Sandbox,Korea,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,East Asia & Pacific,EAP,56700.0,False,10.945529489715843
42b01b86d867,Check Your Plan-telecommunication Services Price Comparison Tool,Peru,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,16900.0,False,9.735068900911164
97ab90e17d98,National AI R&D Strategic Plan: 2019 Update,United States,2019.0,stub,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.5,High income,High income,North America,NAM,85300.0,False,11.35392973347977
4b5a0a064559,Memorandum to Heads of Agencies on Regulatory and Non-Regulatory Approaches to AI,United States,2019.0,stub,3,Memorandum,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,High income,High income,North America,NAM,85300.0,False,11.35392973347977
5039f7874c8d,Request for Information for Identifying Priority Access or Quality Improvements for Federal Data and Models for AI R&D and Testing,United States,2019.0,stub,3,Request for Information,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,High income,High income,North America,NAM,85300.0,False,11.35392973347977
e539c6878aab,VEGA HPC Super Computer,Slovenia,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,High income,High income,Europe & Central Asia,ECA,55600.0,False,10.925938480238674
f66aa3cc9acc,Artificial Intelligence Research and Development Support Fund,Kazakhstan,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,35600.0,False,10.480100916840122
eb028ab79bc9,Regulation and Standardisation of Technology Acquisitions and/or Development of Management Support Computer Systems,Costa Rica,2019.0,stub,3,Regulation,Binding regulation,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Latin America & Caribbean,LAC,25600.0,False,10.150347630467653
e75456d565ee,Chamber of Commerce and Industry of Serbia – Centre for Digital Transformation (National Project for Digital Transformation of Business),Serbia,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,26900.0,False,10.19988156558993
c63e32a74ed0,Spanish RDI Strategy in AI,Spain,2019.0,thin,3,Strategy,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,High income,High income,Europe & Central Asia,ECA,55000.0,False,10.915088464214607
e46c1252ea45,International Cooperation - World Bank - SAIGE,Serbia,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,26900.0,False,10.19988156558993
9c864dbc5e57,Turkish Academy of Sciences Information Technologies and Communication Working Group,Türkiye,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,Upper middle income,Developing,Europe & Central Asia,ECA,41900.0,False,10.643041105910228
895d5b1dfa5a,Vision 2030 Program,Saudi Arabia,2019.0,thin,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,High income,High income,Middle East & North Africa,MENA,65600.0,False,11.09133097493218
9b863647054c,Eleventh Development Plan,Türkiye,2019.0,stub,3,Other,Non-binding,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Upper middle income,Developing,Europe & Central Asia,ECA,41900.0,False,10.643041105910228
